living area,number of floors,Built Year,Price,bedrooms,bathrooms
2230,1.0,1978,460000,4,3.0
1540,1.0,1929,450000,4,2.75
1340,1.0,1951,450000,2,1.0
930,1.0,1918,445000,2,1.0
2610,1.0,1988,439000,5,2.0
2320,1.0,1952,436300,3,2.0
1380,2.0,2009,435000,3,2.25
1470,2.0,2005,430000,3,2.25
2720,1.0,1970,429000,5,2.5
3160,2.0,1999,427500,4,2.5
1330,1.0,1988,424000,3,2.0
2390,1.0,1959,420000,3,1.75
2150,2.0,1987,415000,4,2.5
1690,1.0,1942,400000,3,1.0
960,1.0,1946,400000,2,1.75
2620,1.0,1965,399000,5,2.0
1480,1.5,1938,397500,3,1.0
1030,1.0,1924,397380,2,1.0
1440,1.0,2002,391265,3,2.0
1510,2.0,1984,390000,3,2.0
2420,2.0,1998,389000,4,2.5
1710,2.0,1981,372000,3,2.5
1620,2.0,1953,370000,3,1.75
2050,2.0,2005,369950,4,2.5
2020,1.0,1948,355000,2,1.0
800,1.0,1942,353500,2,1.0
2080,1.0,1960,352800,4,2.0
1900,1.0,1963,350000,3,1.75
2390,2.0,1987,350000,4,2.25
1800,2.0,1995,349000,4,2.5
1280,1.0,1919,340000,2,1.0
1420,1.0,1942,340000,3,2.0
2070,2.0,1999,337500,5,2.5
1620,1.0,1950,330000,3,2.25
2290,2.0,1990,328500,4,3.0
1940,2.0,1990,324000,3,2.5
1400,1.0,1977,322000,3,1.75
1210,1.0,1952,320000,2,1.0
1290,2.0,1984,315000,2,2.25
1180,1.0,1954,313000,2,1.0
1460,1.0,1925,312000,2,1.0
1250,1.0,1968,309500,3,1.0
1080,1.0,1942,308000,2,1.0
1460,1.0,1983,299950,2,1.75
750,1.0,1942,292500,2,1.0
1590,1.0,1980,290000,3,1.75
1460,1.0,1972,290000,3,1.75
2770,2.0,1940,285000,4,3.5
1820,1.0,1964,277500,3,2.25
1820,1.0,1987,275000,3,2.25
1936,2.0,2014,274900,3,2.0
1510,1.0,1995,270000,3,2.0
1590,1.0,1952,259000,3,1.75
1650,1.0,1977,255000,4,1.75
1140,2.0,2009,247300,2,2.0
1720,1.0,1963,246000,4,1.75
1690,1.0,1979,245000,3,2.0
1500,2.0,1992,240000,3,2.25
870,1.0,1954,235000,2,2.0
1050,1.0,1969,230000,4,1.5
1730,1.5,1944,226450,3,1.75
970,1.0,1951,217000,2,1.0
1100,1.0,1968,209950,3,1.75
1050,1.0,1906,206000,3,1.0
1060,1.0,1969,202950,2,1.0
1000,1.0,1915,159995,2,1.0
4440,2.0,1922,2250000,4,3.5
3320,2.0,2014,1700000,4,3.75
3350,2.0,2014,1430000,5,4.25
3330,2.0,2014,1380000,5,3.75
2810,2.5,1907,1170000,5,2.5
2990,2.0,1974,1060000,3,3.25
4180,2.0,2014,1040000,5,4.0
3730,1.5,1927,979700,5,3.0
4100,2.0,2011,950000,5,4.0
2620,1.0,1941,922000,4,2.5
1530,1.5,1923,880000,2,1.0
2710,3.0,1990,865000,4,2.5
1820,1.5,1921,815000,4,1.75
3550,2.0,1998,810000,5,3.5
4360,1.0,1993,795127,4,3.25
2370,1.5,1926,770000,5,3.0
2200,2.0,2002,740000,3,2.5
2830,2.0,2000,738000,4,2.5
2660,2.0,2002,695000,4,2.75
2140,1.5,1913,680000,5,2.0
1610,2.0,2014,659950,3,2.5
2680,1.0,1950,653000,3,2.0
1660,1.0,1942,650000,3,1.75
3610,2.0,1958,650000,10,2.0
2550,1.5,1926,645000,4,1.5
3220,2.0,1978,630000,4,2.5
1800,1.0,1927,625000,3,1.0
2200,1.0,1958,610000,4,2.25
1760,3.0,2006,608000,3,2.5
1350,1.0,1997,600000,3,2.5
1280,1.0,1953,595000,2,1.75
2230,1.5,1918,590000,4,1.5
2310,2.0,1942,588000,3,1.75
2330,1.0,1955,572500,5,1.75
2320,1.0,1979,568000,3,2.5
1280,3.0,2009,552000,3,2.5
1900,1.5,1977,550000,1,1.5
2250,2.0,1985,549000,3,2.5
2620,2.0,1977,535000,4,2.25
1990,1.0,1966,529219,4,2.25
3430,1.0,1988,524500,3,1.5
1860,2.0,1994,510000,3,2.5
4060,2.0,2007,495000,4,2.5
1780,1.0,1979,495000,3,2.25
1840,2.0,1993,481500,3,2.25
2450,2.0,1990,480000,3,2.5
2520,2.0,1994,470000,4,2.5
1990,2.0,2004,467000,3,2.5
2290,1.0,1948,465000,3,3.0
1590,2.0,2014,465000,3,1.75
1180,3.0,2010,455000,3,2.5
1260,3.0,2006,452000,2,2.5
2280,2.0,2010,450000,3,2.5
2120,1.0,1959,436000,3,2.25
2190,2.0,2004,435000,4,2.5
1690,1.0,1985,410000,3,2.75
1140,1.5,1932,400000,2,1.0
1680,2.0,2009,399000,3,3.25
1610,1.0,1936,393000,5,1.75
1610,1.0,1970,390000,3,1.5
2960,2.0,1986,389500,5,3.5
1810,1.0,1968,387000,3,1.75
710,1.5,2015,385195,1,1.0
2200,1.0,1959,376000,4,2.25
2290,2.0,2007,359950,4,3.25
1350,1.0,1947,355000,2,1.0
2100,2.0,1993,344000,4,2.5
1260,3.0,1998,342000,3,3.0
2630,2.0,1988,340000,3,2.25
1420,1.0,1967,329922,3,1.75
2040,2.0,1985,325900,3,2.5
1490,1.5,1932,325000,3,1.0
1380,3.0,2000,322000,3,3.25
1950,2.0,2002,315000,4,2.5
1980,1.5,1932,308000,3,1.0
1410,1.0,1949,299950,3,1.0
1730,1.0,2004,299000,3,2.0
1430,3.0,1999,297000,2,1.5
1790,1.5,1915,294000,5,2.75
1190,1.0,1986,290000,3,2.5
1190,1.5,1946,276693,4,1.0
1780,2.0,1987,272450,3,2.25
2330,1.0,1986,270000,3,2.0
1790,2.0,2006,246950,3,3.5
1020,1.0,1978,245000,3,1.0
2460,1.0,1957,240000,5,1.75
1400,1.0,1991,231200,3,2.0
1540,1.0,1966,221000,4,1.75
1210,1.0,1957,205000,3,1.0
2170,2.0,1952,195000,4,1.5
1090,1.0,1969,152500,3,1.0
840,1.0,1959,96500,3,1.0
4470,2.0,2010,2950000,4,4.25
5490,1.0,1996,1790000,4,3.5
2800,2.0,2011,1470000,4,2.5
2900,2.0,1986,1340000,4,2.5
2640,1.0,1995,1220000,3,2.25
3420,1.0,1991,1200000,3,2.5
2910,2.0,1932,1100000,4,2.5
2960,1.0,1958,1050000,5,2.25
2710,1.0,1956,999000,3,2.5
3200,1.0,1980,935100,4,3.5
3620,2.0,2003,856000,5,3.25
2390,1.5,1931,845000,4,3.0
2990,1.0,1976,820000,3,2.5
2080,1.0,1960,813000,3,1.75
2840,2.0,1999,790000,3,3.0
3560,2.0,2003,770000,4,2.5
2540,2.0,2009,759990,4,2.5
2260,1.0,1941,759000,3,2.0
3210,2.0,2005,750000,4,2.5
2490,1.0,1953,704000,4,2.25
2440,1.5,1947,700000,4,2.25
2790,2.0,1999,685100,4,2.5
2210,1.5,1909,685000,3,2.0
1780,2.0,1930,679000,3,2.5
1240,1.0,1957,675000,3,1.75
2820,2.0,1960,669950,5,2.5
2680,1.0,1959,622000,4,1.75
2440,2.0,2005,613000,3,3.25
1560,3.0,2006,598500,3,3.0
1670,1.0,1974,580000,3,2.25
1800,1.0,1947,580000,3,1.5
1250,1.0,1925,579500,3,1.75
1070,1.0,1924,579100,2,1.0
2360,2.0,2006,569900,5,3.25
1170,1.5,1925,564000,4,1.0
1770,1.0,1963,538000,3,1.75
2590,1.0,1978,537250,4,2.5
1840,1.0,1914,513000,2,1.0
2180,1.0,1947,490000,2,1.0
1820,2.0,1994,488500,3,2.75
820,1.0,1939,478000,2,1.0
1580,1.5,1900,465000,3,1.0
1730,1.0,1976,459000,3,1.75
1710,1.0,1972,450000,4,2.25
2710,2.0,2014,450000,5,2.75
1440,2.0,1985,447000,3,2.25
2110,1.0,1956,445000,3,1.75
1560,1.5,1927,430000,3,1.0
1710,2.0,1990,415000,3,2.5
1700,2.0,1976,407000,2,2.5
1270,1.5,1909,404500,2,1.0
1780,1.0,1960,395000,3,2.25
2510,2.0,2005,395000,3,2.5
1580,2.0,2004,375000,3,2.5
970,1.0,1947,345000,2,1.0
1110,3.0,2006,345000,2,2.25
3070,3.0,1928,340500,3,2.5
800,1.0,1925,339950,2,1.0
2020,1.0,1969,330000,3,1.75
1670,1.0,1988,325000,3,2.0
2500,1.0,1958,315000,3,1.75
840,2.0,2006,306500,2,1.0
2530,2.0,1990,299250,3,2.5
2300,1.0,1969,294000,5,2.75
760,1.0,1950,289950,2,1.0
1560,2.0,2003,280000,4,2.5
1910,1.0,1980,275000,3,2.0
2490,1.0,1990,270000,4,2.5
1320,1.0,1943,268950,3,1.0
1190,1.0,1947,260000,3,1.0
2260,1.0,1960,258000,5,2.0
1470,1.0,1967,250000,4,2.0
1470,2.0,2005,249900,2,2.0
1630,2.0,2003,236000,4,2.5
2180,2.0,1980,230000,6,3.0
1020,1.0,1967,230000,3,1.0
1460,1.0,1981,225000,3,1.75
830,1.0,1950,225000,2,1.0
1230,1.0,1986,220000,3,1.75
860,1.0,1944,219900,3,1.0
1400,1.0,1954,214950,3,1.0
2190,1.0,1987,194250,3,2.25
1340,1.0,1940,192000,2,1.75
1270,1.0,1942,134000,3,1.0
760,1.0,1930,110000,2,1.0
3090,1.0,1953,1450000,5,2.75
3080,2.0,1976,1400000,4,4.5
3540,1.0,2005,1350000,5,3.25
3860,2.0,1984,903000,3,2.75
2570,1.5,1927,889000,4,2.5
2290,2.0,1984,753000,3,2.25
2160,1.0,2014,730000,3,2.5
1870,1.5,1940,730000,4,1.0
1820,1.0,1923,655000,3,2.0
1940,1.0,1964,635000,3,2.25
2885,2.0,1984,605000,4,3.25
2514,2.0,2007,575000,3,3.5
2510,1.0,1963,569950,5,2.75
2620,2.0,1996,565000,4,2.5
1590,1.5,1908,556000,3,1.75
2060,2.0,1995,543000,4,2.5
1530,3.0,2006,520000,2,2.25
2100,2.0,1986,515000,3,2.5
1861,2.0,2007,499000,3,2.5
2460,2.0,2004,495000,4,2.5
2650,1.0,1976,490000,4,2.5
1840,1.0,1958,485000,3,2.5
2480,2.0,2001,475000,3,2.5
1530,3.0,2012,474950,3,3.0
1310,1.0,1987,470000,3,1.75
1380,2.0,2008,457000,2,2.5
1480,1.5,1925,427500,3,1.0
1670,1.0,1988,415900,3,2.5
840,1.0,1948,401000,2,1.0
1350,1.0,1964,400000,3,2.0
1300,1.0,1943,380000,3,1.75
2420,1.0,1985,370000,4,2.75
2542,2.0,2014,359950,4,2.5
2020,1.0,1941,340000,4,2.5
2475,2.0,2014,335900,4,2.75
1560,1.0,1967,285000,3,1.75
1520,1.0,1988,270000,3,2.25
1730,1.0,1944,249950,5,2.0
1340,1.0,1985,230000,3,1.75
1460,1.0,1959,150000,4,2.0
3560,2.0,2014,1750000,4,2.75
2990,2.0,2004,644500,4,2.5
1740,2.0,2000,399000,3,2.5
1250,3.0,2004,353000,3,2.5
2090,1.0,1956,350000,3,1.75
2560,2.0,1929,825000,4,2.5
4500,2.0,1991,1520000,4,4.0
5710,2.0,2007,930000,4,4.25
2520,2.0,1990,825000,3,2.25
3470,1.0,1962,772000,4,2.75
2860,1.0,1989,750500,4,2.5
2145,1.5,1910,734000,3,1.75
2900,2.0,1989,720000,5,2.5
2510,2.0,2003,699950,3,2.5
2420,1.5,1947,697000,3,2.25
2820,2.0,2004,690000,3,2.5
2340,1.0,1953,685000,4,2.0
2590,2.0,1993,674750,4,2.5
2780,2.0,1979,666000,3,2.25
1570,3.0,2014,660000,3,2.25
1900,1.0,1916,650000,2,1.5
2850,2.0,2008,637000,4,2.75
2670,2.0,1999,612000,4,2.5
3220,2.0,1972,605000,5,2.25
2680,1.0,1976,599950,5,2.25
1650,3.0,2014,599000,3,1.75
1450,1.0,1939,585000,3,1.0
2090,1.0,1966,555000,5,2.5
1340,1.0,1960,550000,3,1.5
1280,2.0,2014,549900,3,2.0
1200,2.0,1927,508000,2,1.0
2730,2.0,1977,500000,4,2.25
1650,2.0,2012,495000,3,3.5
2180,1.0,1950,480000,4,2.0
2080,1.0,1963,480000,5,1.75
1430,2.0,2008,478000,3,3.25
2000,1.5,1930,465000,4,2.0
1320,1.0,1956,455000,4,2.5
2190,2.0,2007,452000,4,2.5
1950,1.0,1953,447500,3,1.75
2130,2.0,1986,435000,4,2.5
2290,1.0,1959,435000,4,1.75
1660,1.0,1967,431000,3,1.75
2350,2.0,2001,426950,4,2.75
1260,2.0,2003,425000,3,2.25
2655,2.0,2013,409950,3,2.5
1400,1.0,1930,399950,3,2.5
1780,3.0,2005,398500,2,2.5
1950,1.0,1962,395000,4,1.75
1240,2.0,2007,379900,2,1.5
1780,1.5,1944,375000,3,1.0
2100,2.0,2005,370000,2,2.0
1110,1.0,1967,369950,3,1.0
790,2.0,2003,365000,2,1.5
920,2.0,2009,363000,2,2.0
3200,2.0,2003,337000,4,2.5
2590,1.0,1979,334000,5,1.75
1120,1.5,1917,316000,3,1.75
1510,1.0,1968,313000,3,1.0
2660,1.5,1961,305000,5,2.25
1320,3.0,1997,296000,2,2.0
1300,1.0,1960,295000,2,1.0
1950,2.0,1996,292000,3,2.5
1560,1.0,2002,290000,2,1.75
1660,1.0,1963,277500,4,2.25
800,1.0,1949,265000,3,1.0
1450,1.0,1963,265000,3,2.25
1600,2.0,1986,257700,4,2.25
1580,1.0,1978,253000,3,1.0
1620,1.0,1966,250000,3,2.25
800,1.0,1943,250000,2,1.0
1670,1.0,2014,249950,3,2.0
1470,2.0,1991,244000,3,2.5
810,1.0,1938,238950,2,1.0
1250,1.0,1961,235000,3,1.0
1710,1.5,1941,233000,3,2.0
1230,1.0,1969,210000,3,1.0
790,1.0,1944,189000,2,1.0
1070,1.0,1961,164000,3,1.0
3500,2.0,2000,1050000,4,3.5
2450,2.0,1922,952000,3,2.5
3140,2.0,1991,925850,6,3.25
3560,2.0,2014,922755,4,3.5
3940,2.0,2014,857326,3,3.5
3370,2.0,2006,825000,4,2.5
1790,1.5,1932,800000,4,1.5
1920,1.0,1951,715000,5,1.75
2360,2.0,1926,690000,3,2.0
2330,1.0,1972,665000,5,2.75
2280,2.0,1984,660000,3,2.25
2990,2.0,1978,632925,3,2.5
1270,1.0,1900,611000,2,1.0
2060,2.0,1984,560000,3,2.25
1650,1.0,1967,550000,4,2.25
1657,2.0,1910,546000,2,1.0
3250,2.0,2008,530000,4,2.5
1430,1.0,1947,511000,3,1.0
1960,1.5,1926,509000,4,2.0
1870,1.0,1984,502000,3,2.5
3010,2.0,2006,500000,4,2.5
1890,1.0,1967,495000,3,1.75
1920,1.0,1966,481000,4,1.75
2420,1.0,1957,475000,3,2.5
840,1.0,1908,457500,2,1.0
2400,2.0,2007,456500,4,2.5
2280,1.0,1998,449500,6,4.0
2100,1.5,1924,445000,4,1.75
2630,1.0,1956,435000,4,2.0
3760,2.0,2007,429900,4,3.25
1620,1.0,1956,425000,4,1.5
2280,1.0,1978,410000,3,2.25
2090,2.0,1997,405000,4,2.5
1850,1.0,1958,400000,4,1.75
1830,1.0,1954,398000,3,1.75
1710,1.0,1952,397000,3,2.0
2300,2.0,1988,392000,4,2.5
1650,1.0,1979,390000,3,1.5
2200,1.0,1978,390000,3,1.75
1760,1.0,2014,382495,3,2.5
1430,1.0,1944,380950,2,1.0
1840,1.0,1971,380000,3,2.5
980,1.0,1923,380000,2,1.0
1700,1.0,1955,378500,4,1.75
2160,1.0,1983,355000,4,1.75
3020,2.0,1941,354000,6,3.5
1380,1.0,1950,350000,3,1.75
1690,1.0,1976,349000,3,1.75
960,1.0,1972,345000,3,1.0
2140,2.5,1930,340000,4,1.75
1440,1.0,1947,339888,4,1.75
1160,1.0,1968,325000,3,1.0
1550,1.0,1965,300000,3,2.0
1880,1.0,1968,299500,3,1.75
520,1.0,1918,295000,1,1.0
1380,1.0,1963,295000,3,1.0
1420,2.0,2014,294000,3,1.75
2350,1.0,1962,291000,7,1.0
2090,1.0,1967,290000,4,1.75
1580,1.0,1954,289000,3,1.75
2050,2.0,1990,280000,4,2.5
1480,1.0,1957,275000,4,2.0
1840,1.0,1990,274900,4,1.75
1880,2.0,1993,272000,4,2.25
1397,1.0,1965,257000,3,1.75
1150,1.0,1951,241000,3,1.0
1980,1.5,1924,239000,4,2.0
1650,2.0,2004,238000,3,2.5
1770,1.0,1979,235000,4,2.75
1510,2.0,1985,230000,3,2.0
940,1.0,1960,225000,2,1.0
840,1.0,1921,151100,3,1.0
3480,3.0,2014,1850000,4,3.25
3340,1.0,1956,1300000,3,2.75
2320,2.0,1939,1070000,3,1.75
2840,2.0,1910,986000,4,3.5
4030,2.0,2002,929000,4,3.25
3210,2.0,2014,924000,5,2.75
3050,2.0,1997,865000,3,2.5
2640,1.0,1963,850000,2,2.0
2800,1.0,1970,850000,5,2.5
3430,2.0,1986,832500,4,4.0
2390,2.0,1945,799000,4,2.75
2070,1.0,1962,741000,4,2.75
3440,2.0,1979,740000,3,2.25
2270,2.0,1986,732350,4,2.5
4070,2.0,1998,710000,4,2.5
2450,2.0,1980,682000,4,2.25
1870,1.0,1925,650000,3,2.0
2350,2.0,2003,650000,3,2.5
2980,2.0,1994,649000,4,2.5
4260,1.5,1935,635000,4,2.5
2270,2.0,1905,631000,5,2.0
1740,1.0,1963,616000,3,1.5
2590,1.0,1960,599000,5,3.25
1760,1.0,1950,585000,4,1.75
1870,1.0,2009,580000,3,2.0
3550,2.0,1968,575000,5,2.25
2270,2.0,1990,575000,3,2.5
2280,2.0,1987,560000,3,2.5
1560,1.0,1969,544300,4,1.75
2990,2.0,2003,525000,3,2.5
2590,1.0,1977,520000,3,2.25
2260,2.0,1909,512500,3,3.0
2940,2.0,1996,503000,4,2.5
1910,2.0,1988,496600,3,2.5
2220,2.0,1987,475000,3,2.5
1890,2.0,1979,462000,3,2.75
2430,2.0,2007,443000,3,2.5
1440,2.0,2004,435000,2,2.0
2360,2.0,1964,435000,3,2.0
2380,1.0,1956,415000,3,1.75
890,1.0,1918,409000,2,1.0
2620,1.0,1955,405000,4,2.5
1310,2.0,1998,398000,3,1.5
1250,1.0,1970,385000,3,1.0
1850,1.0,1959,373000,3,1.75
2330,1.0,1980,372000,4,2.75
1590,1.5,1944,365000,4,1.0
990,1.0,1949,365000,2,1.0
1760,1.0,1926,355000,2,1.75
1380,2.0,2012,350000,3,2.5
1670,1.0,1955,349170,4,1.75
1010,1.0,2003,340000,2,1.75
1120,1.0,1929,320000,2,1.0
2250,1.5,1930,319450,5,2.0
1780,2.0,2001,311000,4,2.5
840,1.5,1942,308500,2,2.0
1950,1.0,1979,305000,4,2.25
1600,2.0,1906,302000,3,1.0
970,1.0,1982,300000,3,1.0
2240,2.0,2003,300000,3,2.5
1210,1.0,1975,300000,3,1.75
1330,1.5,1949,290000,4,1.0
2780,1.0,1967,290000,5,2.5
1650,1.0,1962,290000,3,2.25
1980,1.0,1977,286285,4,2.25
1310,1.0,1968,280000,3,1.0
1420,1.0,1957,269900,3,1.5
1560,2.0,1979,239950,3,2.25
1360,2.0,1994,239000,3,2.5
1690,1.0,1930,235000,4,1.5
1250,1.0,1928,200000,2,1.0
1340,1.5,1944,199950,3,1.0
1520,1.0,1932,198500,3,1.75
1010,1.0,1943,194000,3,1.5
1190,1.0,1959,166950,3,1.0
730,1.0,1926,140000,1,1.0
860,1.0,1954,82000,3,1.0
4280,1.0,1971,2050000,4,3.0
2620,1.0,1949,1880000,3,2.75
5550,2.0,2005,1500000,4,4.25
2910,2.0,2003,1430000,4,2.5
3530,2.0,2007,1280000,4,3.5
3890,2.0,1950,1100000,5,2.5
3740,2.0,2000,1080000,4,3.5
2440,2.0,1910,1010000,5,2.0
2720,2.0,1990,985000,2,2.5
2900,1.0,1981,926500,4,2.75
2630,1.0,1987,778000,3,3.0
2010,2.0,1901,774000,4,2.75
2470,3.0,2004,735000,4,2.5
1930,1.0,1936,716500,3,1.75
1480,1.0,1963,685000,3,1.75
3040,2.0,2010,684000,4,3.5
2510,2.0,2013,680000,4,3.5
2410,2.0,1993,635000,4,2.5
1390,1.5,1926,610000,4,1.0
2260,1.0,1983,608700,4,2.5
1160,1.0,1940,605125,2,1.0
2520,2.0,1980,575000,4,2.5
1810,1.0,1952,560000,4,1.5
1550,1.0,1941,555000,2,1.0
1960,2.0,1984,552321,3,2.5
2550,1.0,1982,550000,4,1.75
1930,1.0,2005,515000,2,1.75
1640,1.0,1937,515000,2,1.0
2110,2.0,1977,500000,3,2.5
2140,1.0,1948,481500,3,1.75
1780,1.0,1969,473600,4,1.5
3020,1.0,1959,465000,5,2.25
2170,1.0,1969,465000,4,2.5
1430,1.0,1953,465000,3,2.0
1750,1.0,1966,445000,3,1.75
2120,2.0,2000,437500,3,2.5
1920,2.0,2000,432000,3,2.5
1760,1.0,1950,428950,2,1.0
1060,1.0,1966,420000,3,1.0
2280,2.0,1991,416500,4,2.0
1030,1.0,1912,410000,2,1.0
1590,1.0,1966,395000,3,2.0
1490,2.0,1993,390000,3,3.0
2290,1.0,1965,390000,5,1.75
1640,1.0,1959,375000,3,2.0
1410,1.0,1983,375000,3,2.0
2689,2.0,2006,368000,4,2.5
2390,2.0,1999,360000,4,2.5
2570,2.0,1999,355000,4,2.5
1780,1.0,1967,353000,4,1.75
1990,1.5,1987,345000,3,2.5
2020,2.0,2012,345000,4,2.5
1210,2.0,2002,343000,3,3.25
1530,1.0,1948,338000,4,1.75
1820,1.0,1969,331500,4,1.75
1470,1.0,1983,328000,3,1.75
2150,1.0,1992,320000,4,2.75
700,1.0,1910,315000,1,1.0
1010,2.0,1981,310000,2,1.5
1500,3.0,1999,308625,2,2.0
890,1.0,1947,302000,2,1.0
1260,1.0,1968,300000,3,1.0
1580,1.0,1954,299950,3,1.0
1160,1.0,1953,285000,3,1.0
1650,1.0,1964,282500,4,1.0
880,1.0,1939,280000,2,1.0
1400,1.0,1958,274000,3,1.75
1820,1.0,1994,245000,3,2.5
1470,1.5,1932,230000,2,1.0
710,1.0,1943,216500,2,1.0
1380,2.0,1946,215500,3,2.0
1080,1.0,1951,203000,2,1.0
1120,1.0,1976,195700,3,1.0
1190,1.0,1965,195000,3,1.75
950,1.0,1924,193000,2,1.0
1280,1.0,1958,175000,3,1.0
830,1.0,1920,160000,2,1.0
980,1.0,1946,144000,3,1.0
4910,2.5,1910,1680000,6,2.25
4700,1.0,2002,1240000,4,3.5
4340,2.0,2003,1190000,4,3.5
4270,2.0,1994,1160000,4,3.5
2790,2.0,1987,982000,4,2.5
3720,2.0,2007,980000,4,3.25
1220,1.0,1955,875000,3,1.0
3720,1.0,1960,875000,4,3.0
3460,2.0,2010,855000,4,3.5
3020,1.0,1956,808100,4,3.25
2900,2.0,1997,799950,3,3.0
2640,1.5,1996,790000,3,2.5
2930,2.0,2000,785000,3,2.5
3270,2.0,1993,785000,4,2.5
2100,1.0,1995,740000,3,2.0
2570,2.0,1998,715000,4,2.5
1550,1.5,1907,707500,4,4.0
2820,1.5,1928,697000,4,3.0
2290,2.0,1977,660000,4,2.5
1270,1.5,1906,655000,3,1.0
2110,1.0,1942,650000,4,2.5
3340,2.0,1975,645000,5,2.25
3440,2.0,2006,616000,4,2.5
2880,1.0,1981,614000,4,2.25
2720,1.0,1952,599950,4,1.75
2380,2.0,2004,590000,4,2.5
2060,1.0,1988,574000,3,2.0
1810,2.0,1979,515000,3,2.0
2900,2.0,1986,485000,3,2.25
2560,2.0,1989,470950,3,2.5
2590,2.0,1986,465000,4,2.5
2720,1.0,1968,456000,5,2.75
1990,2.0,1990,450000,3,2.5
1270,1.5,1903,449000,3,1.75
3450,2.0,2008,445000,4,3.25
2710,1.5,1980,442500,3,1.5
1080,1.0,1923,440000,2,1.5
2320,2.0,2004,429950,4,2.5
1540,1.0,1959,429000,3,1.0
1420,1.0,1968,421000,3,2.0
2700,1.5,1940,415000,4,1.5
1860,1.5,1929,407185,3,1.75
1470,2.0,2005,379770,3,2.5
1980,2.0,1991,370000,3,2.5
2210,2.0,2003,359950,3,2.5
1760,1.5,1900,352950,3,1.0
2670,1.0,1955,339950,4,2.25
2390,1.0,1953,335000,3,1.75
2500,1.0,1966,330000,4,1.5
2000,2.0,1992,324360,3,2.5
2190,2.0,1978,320000,4,2.5
1520,1.5,1951,320000,3,1.0
720,1.0,1924,295000,3,1.5
1390,2.0,1979,290000,3,1.75
1340,1.0,1963,290000,3,1.75
1600,2.0,2013,287000,3,2.5
1400,1.0,1962,279900,3,1.0
1940,2.0,1990,278000,4,2.5
1610,1.0,1969,275000,4,1.5
1390,2.0,2005,267000,3,2.0
1140,1.0,1954,255000,2,2.0
1330,1.0,1987,248000,3,1.75
1010,1.0,1955,245000,3,1.0
670,1.0,1960,245000,2,1.0
1770,1.0,1978,240000,3,1.75
1360,1.0,1980,230000,3,1.0
1280,1.0,1916,227000,3,1.0
1300,1.0,1980,224500,3,1.75
720,1.0,1942,217000,2,1.0
1510,1.0,1979,195000,3,1.75
1280,1.0,1913,195000,2,1.0
1010,1.0,1953,185000,3,1.5
960,1.0,1952,179950,3,1.0
760,1.0,1949,129000,2,1.0
3530,2.0,2013,1610000,5,3.75
1160,1.0,1941,450000,3,1.75
1310,2.0,1998,325000,3,1.5
1870,2.0,2008,313999,4,2.25
2242,2.0,2012,310000,3,2.5
2470,2.0,1991,607000,3,2.5
2990,1.0,2003,373000,3,2.5
1590,1.5,1953,346000,3,1.75
2610,2.0,2006,2000000,3,3.25
6070,2.0,2004,1570000,5,4.5
3290,2.0,1938,1390000,5,3.75
3230,2.0,1998,1260000,3,3.0
3670,1.0,1983,1250000,3,2.5
2660,3.0,2007,1240000,3,2.5
3940,2.0,1921,1200000,4,2.5
3180,2.0,2012,1150000,4,3.75
2580,2.0,1964,1080000,4,2.75
3545,1.0,2005,1030000,3,2.5
1820,1.5,1923,1010000,4,1.0
3060,1.0,1957,959750,4,3.0
1490,1.0,1963,898000,2,1.75
2180,1.0,1963,830000,4,2.25
1210,1.0,2000,824000,2,1.0
3040,2.0,1987,725000,4,2.5
2440,1.0,1980,720000,3,2.75
1720,2.0,1908,713500,3,2.0
2100,1.5,1916,700000,3,1.75
1940,1.0,1926,700000,3,2.0
1210,2.0,1930,640000,3,1.0
1110,1.5,1912,600000,2,1.0
4300,2.0,1992,600000,4,3.5
2640,1.5,1925,593000,5,2.5
2320,2.0,2003,580500,3,2.5
2040,2.0,1996,575000,4,2.5
1370,1.5,1926,545000,4,1.5
1090,1.5,1929,535000,3,1.0
1440,1.5,1937,523000,3,1.0
1730,1.0,1988,521000,3,1.75
2280,2.5,1987,520000,3,2.5
1430,2.0,1985,520000,3,1.75
1550,1.0,1966,510000,5,1.5
1360,1.5,1945,507000,4,2.0
1950,2.0,1998,497950,4,2.5
1420,1.0,1964,485000,5,1.5
2410,2.0,1974,470000,4,2.0
1820,3.0,2014,469950,3,2.0
1250,1.0,1986,468000,2,1.75
1690,2.0,2004,467000,3,2.5
1520,2.0,1984,447000,3,2.25
1650,2.0,2007,440000,3,2.5
1620,1.5,1995,439000,2,1.75
1600,1.0,1954,438200,2,2.0
2640,2.0,2000,436000,4,2.5
2180,1.0,1955,425000,5,2.5
1610,1.0,1977,425000,3,1.75
980,1.0,1947,415000,2,1.0
1130,1.0,1941,400000,3,1.0
2770,1.0,1980,390000,3,2.5
1370,2.0,2006,385000,3,3.5
2120,1.0,1950,379400,4,1.75
1290,1.0,1976,373000,3,1.0
780,2.0,2009,370000,2,1.0
2760,1.0,1997,369950,4,2.75
1120,1.0,1944,362000,3,1.75
850,1.0,1949,354000,2,1.0
940,1.0,1959,350000,3,1.0
2506,2.0,2007,350000,4,2.5
970,1.0,1972,339300,3,2.0
1610,1.0,1974,338950,3,1.75
1250,1.0,1947,338000,3,1.75
1070,1.0,1969,330000,3,1.0
1780,2.0,2000,315000,4,2.5
